obs_1,cluster_12
obs_2,cluster_6
obs_3,cluster_0
obs_4,cluster_5
obs_5,cluster_0
obs_6,cluster_2
obs_7,cluster_13
obs_8,cluster_13
obs_9,cluster_0
obs_10,cluster_0
obs_11,cluster_5
obs_12,cluster_5
obs_13,cluster_0
obs_14,cluster_0
obs_15,cluster_13
obs_16,cluster_0
obs_17,cluster_0
obs_18,cluster_0
obs_19,cluster_6
obs_20,cluster_6
obs_21,cluster_5
obs_22,cluster_0
obs_23,cluster_0
obs_24,cluster_0
obs_25,cluster_6
obs_26,cluster_12
obs_27,cluster_12
obs_28,cluster_6
obs_29,cluster_5
obs_30,cluster_0
obs_31,cluster_2
obs_32,cluster_6
obs_33,cluster_10
obs_34,cluster_0
obs_35,cluster_0
obs_36,cluster_0
obs_37,cluster_5
obs_38,cluster_10
obs_39,cluster_0
obs_40,cluster_0
obs_41,cluster_12
obs_42,cluster_6
obs_43,cluster_12
obs_44,cluster_10
obs_45,cluster_15
obs_46,cluster_0
obs_47,cluster_0
obs_48,cluster_0
obs_49,cluster_0
obs_50,cluster_6
obs_51,cluster_12
obs_52,cluster_12
obs_53,cluster_5
obs_54,cluster_6
obs_55,cluster_0
obs_56,cluster_2
obs_57,cluster_5
obs_58,cluster_9
obs_59,cluster_0
obs_60,cluster_0
obs_61,cluster_0
obs_62,cluster_0
obs_63,cluster_0
obs_64,cluster_0
obs_65,cluster_0
obs_66,cluster_0
obs_67,cluster_10
obs_68,cluster_10
obs_69,cluster_10
obs_70,cluster_10
obs_71,cluster_10
obs_72,cluster_10
obs_73,cluster_10
obs_74,cluster_8
obs_75,cluster_8
obs_76,cluster_8
obs_77,cluster_8
obs_78,cluster_8
obs_79,cluster_8
obs_80,cluster_8
obs_81,cluster_0
obs_82,cluster_0
obs_83,cluster_0
obs_84,cluster_0
obs_85,cluster_0
obs_86,cluster_13
obs_87,cluster_6
obs_88,cluster_12
obs_89,cluster_12
obs_90,cluster_5
obs_91,cluster_0
obs_92,cluster_2
obs_93,cluster_6
obs_94,cluster_0
obs_95,cluster_1
obs_96,cluster_1
obs_97,cluster_1
obs_98,cluster_11
obs_99,cluster_0
obs_100,cluster_13
