obs_1,cluster_0
obs_2,cluster_0
obs_3,cluster_3
obs_4,cluster_3
obs_5,cluster_12
obs_6,cluster_3
obs_7,cluster_13
obs_8,cluster_12
obs_9,cluster_3
obs_10,cluster_13
obs_11,cluster_13
obs_12,cluster_13
obs_13,cluster_10
obs_14,cluster_10
obs_15,cluster_3
obs_16,cluster_10
obs_17,cluster_10
obs_18,cluster_10
obs_19,cluster_10
obs_20,cluster_13
obs_21,cluster_6
obs_22,cluster_13
obs_23,cluster_13
obs_24,cluster_10
obs_25,cluster_6
obs_26,cluster_6
obs_27,cluster_13
obs_28,cluster_6
obs_29,cluster_6
obs_30,cluster_6
obs_31,cluster_6
obs_32,cluster_10
obs_33,cluster_6
obs_34,cluster_3
obs_35,cluster_3
obs_36,cluster_3
obs_37,cluster_6
obs_38,cluster_3
obs_39,cluster_3
obs_40,cluster_6
obs_41,cluster_6
obs_42,cluster_3
obs_43,cluster_6
obs_44,cluster_6
obs_45,cluster_3
obs_46,cluster_6
obs_47,cluster_6
obs_48,cluster_6
obs_49,cluster_6
obs_50,cluster_6
obs_51,cluster_3
obs_52,cluster_3
obs_53,cluster_3
obs_54,cluster_6
obs_55,cluster_6
obs_56,cluster_6
obs_57,cluster_6
obs_58,cluster_6
obs_59,cluster_6
obs_60,cluster_6
obs_61,cluster_6
obs_62,cluster_3
obs_63,cluster_3
obs_64,cluster_3
obs_65,cluster_6
obs_66,cluster_3
obs_67,cluster_3
obs_68,cluster_3
obs_69,cluster_6
obs_70,cluster_6
obs_71,cluster_6
obs_72,cluster_6
obs_73,cluster_6
obs_74,cluster_6
obs_75,cluster_6
obs_76,cluster_6
obs_77,cluster_3
obs_78,cluster_3
obs_79,cluster_3
obs_80,cluster_6
obs_81,cluster_5
obs_82,cluster_5
obs_83,cluster_9
obs_84,cluster_12
obs_85,cluster_6
obs_86,cluster_6
obs_87,cluster_0
obs_88,cluster_0
obs_89,cluster_6
obs_90,cluster_0
obs_91,cluster_6
obs_92,cluster_6
obs_93,cluster_6
obs_94,cluster_0
obs_95,cluster_0
obs_96,cluster_0
obs_97,cluster_6
obs_98,cluster_6
obs_99,cluster_10
obs_100,cluster_10
