obs_1,cluster_10
obs_2,cluster_13
obs_3,cluster_2
obs_4,cluster_13
obs_5,cluster_2
obs_6,cluster_2
obs_7,cluster_2
obs_8,cluster_2
obs_9,cluster_10
obs_10,cluster_9
obs_11,cluster_7
obs_12,cluster_7
obs_13,cluster_17
obs_14,cluster_5
obs_15,cluster_2
obs_16,cluster_9
obs_17,cluster_10
obs_18,cluster_5
obs_19,cluster_17
obs_20,cluster_7
obs_21,cluster_7
obs_22,cluster_7
obs_23,cluster_17
obs_24,cluster_13
obs_25,cluster_2
obs_26,cluster_10
obs_27,cluster_13
obs_28,cluster_15
obs_29,cluster_5
obs_30,cluster_5
obs_31,cluster_2
obs_32,cluster_17
obs_33,cluster_2
obs_34,cluster_17
obs_35,cluster_13
obs_36,cluster_1
obs_37,cluster_11
obs_38,cluster_11
obs_39,cluster_13
obs_40,cluster_10
obs_41,cluster_11
obs_42,cluster_1
obs_43,cluster_11
obs_44,cluster_11
obs_45,cluster_13
obs_46,cluster_2
obs_47,cluster_9
obs_48,cluster_9
obs_49,cluster_10
obs_50,cluster_11
obs_51,cluster_1
obs_52,cluster_11
obs_53,cluster_11
obs_54,cluster_10
obs_55,cluster_11
obs_56,cluster_17
obs_57,cluster_7
obs_58,cluster_2
obs_59,cluster_7
obs_60,cluster_10
obs_61,cluster_11
obs_62,cluster_2
obs_63,cluster_3
obs_64,cluster_10
obs_65,cluster_13
obs_66,cluster_2
obs_67,cluster_13
obs_68,cluster_2
obs_69,cluster_10
obs_70,cluster_2
obs_71,cluster_2
obs_72,cluster_2
obs_73,cluster_2
obs_74,cluster_2
obs_75,cluster_2
obs_76,cluster_2
obs_77,cluster_5
obs_78,cluster_5
obs_79,cluster_5
obs_80,cluster_5
obs_81,cluster_5
obs_82,cluster_5
obs_83,cluster_5
obs_84,cluster_17
obs_85,cluster_17
obs_86,cluster_17
obs_87,cluster_17
obs_88,cluster_17
obs_89,cluster_17
obs_90,cluster_17
obs_91,cluster_7
obs_92,cluster_2
obs_93,cluster_3
obs_94,cluster_10
obs_95,cluster_13
obs_96,cluster_2
obs_97,cluster_9
obs_98,cluster_2
obs_99,cluster_13
obs_100,cluster_10
